,Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight,Price_Class,Age_Converted
1145,6450,75.0,101855,Petrol,110,1.0,0,1600,5,1070,Low,6.2
1146,6900,74.0,101773,Petrol,110,0.0,0,1600,3,1050,Low,6.2
1147,8450,75.0,101159,Petrol,110,1.0,0,1600,5,1085,Low,6.2
1148,6750,74.0,101000,Petrol,86,0.0,0,1300,3,1015,Low,6.2
1149,8050,74.0,100732,Petrol,86,1.0,1,1300,4,1030,Low,6.2
1150,9500,79.0,100719,Petrol,110,0.0,0,1600,5,1070,Medium,6.6
1151,7750,78.0,100487,Petrol,110,0.0,0,1600,4,1035,Low,6.5
1152,8500,80.0,100458,Petrol,110,0.0,0,1600,5,1085,Medium,6.7
1153,7795,75.0,100192,Petrol,110,1.0,0,1600,3,1050,Low,6.2
1154,6490,80.0,100123,Petrol,110,1.0,0,1600,3,1050,Low,6.7
1155,7950,73.0,99971,Petrol,110,1.0,0,1600,3,1050,Low,6.1
1156,6425,79.0,99397,Petrol,86,0.0,0,1300,5,1035,Low,6.6
1157,8950,69.0,99374,Petrol,86,1.0,0,1300,5,1035,Medium,5.8
1158,6950,72.0,99245,Petrol,110,1.0,0,1600,5,1114,Low,6.0
1159,8750,79.0,98742,Petrol,110,0.0,0,1600,5,1085,Medium,6.6
1160,8450,71.0,98154,Petrol,110,1.0,0,1600,3,1050,Low,5.9
1161,7950,77.0,98000,Petrol,110,1.0,0,1600,5,1065,Low,6.4
1162,7950,80.0,97548,Petrol,86,0.0,0,1300,5,1035,Low,6.7
1163,8900,78.0,97534,Petrol,110,1.0,0,1600,5,1070,Medium,6.5
1164,8950,73.0,97494,Petrol,110,1.0,0,1600,5,1085,Medium,6.1
1165,8900,73.0,97085,Petrol,110,1.0,0,1600,5,1085,Medium,6.1
1166,7950,69.0,97000,Petrol,110,0.0,0,1600,4,1035,Low,5.8
1167,6495,74.0,96302,Petrol,86,1.0,0,1300,3,1015,Low,6.2
1168,7250,78.0,96000,Petrol,86,1.0,0,1300,3,1015,Low,6.5
1169,9250,,96000,Petrol,110,1.0,0,1600,5,1085,Medium,
1170,6650,78.0,95909,Petrol,110,1.0,0,1600,5,1070,Low,6.5
1171,6990,79.0,95700,Petrol,110,0.0,0,1600,5,1085,Low,6.6
1172,7750,78.0,95651,Petrol,110,1.0,0,1600,5,1070,Low,6.5
1173,6950,79.0,95000,,86,1.0,0,1300,5,1035,Low,6.6
1174,7250,80.0,94447,Petrol,110,0.0,0,1600,3,1050,Low,6.7
1175,9950,,94079,Petrol,110,1.0,0,1600,5,1085,Medium,
1176,9250,,93841,Petrol,110,0.0,0,1600,5,1070,Medium,
1177,7200,79.0,93090,,86,1.0,0,1300,5,1035,Low,6.6
1178,8250,72.0,93066,Petrol,110,1.0,0,1600,5,1075,Low,6.0
1179,8950,79.0,93039,Petrol,110,1.0,0,1600,3,1050,Medium,6.6
1180,8250,77.0,93000,,110,1.0,0,1600,5,1075,Low,6.4
1181,6250,80.0,92830,Petrol,86,1.0,0,1300,3,1015,Low,6.7
1182,9900,80.0,92255,Petrol,107,0.0,1,1600,5,1105,Medium,6.7
1183,7300,80.0,92096,Petrol,86,1.0,0,1300,5,1035,Low,6.7
1184,8950,72.0,91921,Petrol,86,1.0,0,1300,3,1020,Medium,6.0
1185,6500,70.0,91900,Petrol,86,1.0,0,1300,3,1015,Low,5.8
1186,7950,78.0,91399,Petrol,110,1.0,0,1600,5,1070,Low,6.5
1187,7450,75.0,91082,Petrol,110,,0,1600,3,1050,Low,6.2
1188,7950,71.0,90370,Petrol,86,1.0,0,1300,5,1035,Low,5.9
1189,8500,78.0,90345,Petrol,86,1.0,0,1300,5,1035,Medium,6.5
1190,6950,77.0,90305,Petrol,86,1.0,0,1300,3,1015,Low,6.4
1191,7950,78.0,90011,Petrol,86,0.0,1,1300,3,1045,Low,6.5
1192,6750,77.0,90000,,86,1.0,0,1300,3,1015,Low,6.4
1193,8450,70.0,89983,Petrol,110,0.0,0,1600,3,1055,Low,5.8
1194,7500,78.0,89953,Petrol,110,0.0,0,1600,5,1114,Low,6.5
1195,8750,74.0,89800,Diesel,72,1.0,0,2000,3,1115,Medium,6.2
1196,8750,79.0,89739,Petrol,86,1.0,0,1300,5,1035,Medium,6.6
1197,8950,76.0,89520,Petrol,110,1.0,0,1600,3,1050,Medium,6.3
1198,7450,,89507,Petrol,86,0.0,0,1300,3,1015,Low,
1199,9200,69.0,89096,Petrol,110,1.0,0,1600,5,1085,Medium,5.8
1200,8950,74.0,88700,Petrol,110,1.0,0,1600,3,1050,Medium,6.2
1201,7850,72.0,88500,Petrol,110,,0,1600,5,1075,Low,6.0
1202,6950,73.0,88186,Diesel,72,1.0,0,2000,3,1115,Low,6.1
1203,7200,75.0,88000,Petrol,110,1.0,0,1600,3,1050,Low,6.2
1204,7450,78.0,87743,Petrol,110,0.0,0,1600,3,1055,Low,6.5
1205,6750,75.0,87613,Petrol,86,0.0,0,1300,3,1015,Low,6.2
1206,7500,73.0,87358,Petrol,110,1.0,0,1600,3,1050,Low,6.1
1207,7450,,87083,Petrol,110,0.0,0,1600,4,1035,Low,
1208,7950,70.0,87000,Petrol,110,,0,1600,4,1035,Low,5.8
1209,7250,78.0,87000,Petrol,110,1.0,0,1600,4,1035,Low,6.5
1210,7950,,87000,Petrol,86,1.0,0,1300,3,1015,Low,
1211,8250,80.0,87000,Petrol,86,1.0,0,1300,3,1015,Low,6.7
1212,8250,72.0,86860,Petrol,110,0.0,0,1600,5,1075,Low,6.0
1213,6750,80.0,86109,Petrol,110,1.0,0,1600,3,1055,Low,6.7
1214,8750,79.0,86000,,86,1.0,0,1300,5,1040,Medium,6.6
1215,8950,80.0,86000,Petrol,110,0.0,0,1600,3,1050,Medium,6.7
1216,8500,70.0,85864,Diesel,72,1.0,0,2000,5,1135,Medium,5.8
1217,8250,80.0,85565,Petrol,110,0.0,0,1600,5,1070,Low,6.7
1218,9450,70.0,85470,Petrol,107,0.0,1,1600,3,1080,Medium,5.8
1219,7950,73.0,85200,Petrol,110,1.0,0,1600,3,1050,Low,6.1
1220,7900,70.0,85000,Petrol,110,1.0,0,1600,3,1055,Low,5.8
1221,8500,73.0,84988,Petrol,110,1.0,0,1600,3,1050,Medium,6.1
1222,8250,79.0,84966,Petrol,110,0.0,0,1600,5,1070,Low,6.6
1223,8250,76.0,84472,Petrol,110,1.0,0,1600,5,1070,Low,6.3
1224,8950,73.0,84402,Petrol,110,1.0,0,1600,4,1035,Medium,6.1
1225,7950,74.0,84123,Petrol,110,0.0,0,1600,3,1050,Low,6.2
1226,6950,,84000,Petrol,110,0.0,0,1600,5,1075,Low,
1227,7250,78.0,84000,Petrol,110,1.0,0,1600,5,1065,Low,6.5
1228,7750,77.0,84000,Petrol,110,1.0,0,1600,5,1085,Low,6.4
1229,8700,75.0,83850,Petrol,110,,0,1600,3,1055,Medium,6.2
1230,8950,,83540,Petrol,110,1.0,0,1600,5,1070,Medium,
1231,6750,76.0,83405,Petrol,110,1.0,0,1600,5,1070,Low,6.3
1232,7500,71.0,83291,Petrol,110,1.0,0,1600,5,1070,Low,5.9
1233,7950,69.0,83133,Petrol,86,0.0,0,1300,3,1015,Low,5.8
1234,8950,71.0,83047,,86,1.0,1,1300,3,1045,Medium,5.9
1235,7950,71.0,82700,Petrol,110,0.0,0,1600,3,1050,Low,5.9
1236,7450,,82675,Petrol,86,0.0,0,1300,3,1015,Low,
1237,5950,78.0,82595,,86,1.0,0,1300,3,1015,Low,6.5
1238,7750,75.0,82256,Petrol,110,1.0,0,1600,3,1050,Low,6.2
1239,6950,77.0,82103,Petrol,86,1.0,0,1300,3,1015,Low,6.4
1240,8750,80.0,82021,Petrol,86,1.0,0,1300,5,1035,Medium,6.7
1241,8950,71.0,82000,,110,1.0,0,1600,5,1075,Medium,5.9
1242,7495,79.0,81988,Petrol,110,1.0,0,1600,5,1070,Low,6.6
1243,7750,76.0,81930,Petrol,110,,0,1600,5,1070,Low,6.3
1244,6950,70.0,81663,,110,0.0,0,1600,3,1050,Low,5.8
1245,7990,77.0,80486,Petrol,????,1.0,0,1600,5,1070,Low,6.4
1246,7250,78.0,80000,Petrol,110,1.0,0,1600,4,1065,Low,6.5
1247,6900,69.0,79000,Petrol,86,0.0,0,1300,3,1015,Low,5.8
1248,7750,74.0,78894,Petrol,110,0.0,0,1600,5,1070,Low,6.2
1249,7250,,78689,Petrol,110,0.0,0,1600,4,1035,Low,
1250,8950,77.0,78435,Petrol,86,0.0,0,1300,3,1015,Medium,6.4
1251,8500,71.0,78260,Petrol,110,0.0,0,1600,3,1050,Medium,5.9
1252,7950,72.0,78120,,110,1.0,0,1600,5,1075,Low,6.0
1253,6950,77.0,77000,Petrol,86,,0,1300,3,1015,Low,6.4
1254,8000,,77000,Petrol,110,0.0,0,1600,3,1050,Low,
1255,7950,75.0,76382,Petrol,110,,0,1600,3,1055,Low,6.2
1256,8500,76.0,76268,Petrol,86,1.0,0,1300,3,1015,Medium,6.3
1257,7490,73.0,76151,Petrol,86,1.0,0,1300,3,1015,Low,6.1
1258,8250,80.0,76000,Petrol,110,,0,1600,3,1050,Low,6.7
1259,9250,71.0,76000,Petrol,110,1.0,0,1600,5,1070,Medium,5.9
1260,7950,72.0,75840,Petrol,86,0.0,0,1300,5,1035,Low,6.0
1261,9500,77.0,75799,Petrol,110,1.0,0,1600,3,1050,Medium,6.4
1262,8950,72.0,75525,Petrol,110,1.0,0,1600,3,1114,Medium,6.0
1263,8450,78.0,75323,Petrol,86,1.0,0,1300,5,1050,Low,6.5
1264,7995,79.0,75322,Petrol,110,1.0,0,1600,4,1115,Low,6.6
1265,8750,78.0,75226,Petrol,110,0.0,0,1600,4,1035,Medium,6.5
1266,5950,71.0,75085,Petrol,86,0.0,0,1300,5,1035,Low,5.9
1267,8500,73.0,75000,Petrol,110,0.0,0,1600,5,1075,Medium,6.1
1268,8950,69.0,75000,Petrol,86,1.0,0,1300,4,1000,Medium,5.8
1269,8750,69.0,75000,Petrol,86,1.0,0,1300,4,1000,Medium,5.8
1270,7600,78.0,74926,Petrol,110,1.0,0,1600,5,1075,Low,6.5
1271,7145,80.0,74785,Petrol,110,1.0,0,1600,5,1070,Low,6.7
1272,8450,69.0,74573,Petrol,110,1.0,0,1600,5,1085,Low,5.8
1273,5950,,74567,Petrol,86,1.0,0,1300,3,1015,Low,
1274,9000,80.0,74196,Petrol,110,,0,1600,5,1075,Medium,6.7
1275,7250,80.0,74151,Petrol,110,1.0,0,1600,3,1050,Low,6.7
1276,7400,75.0,74096,Petrol,110,1.0,0,1600,3,1050,Low,6.2
1277,8800,79.0,74093,Petrol,110,1.0,0,1600,5,1075,Medium,6.6
1278,7750,71.0,74000,Petrol,110,0.0,0,1600,3,1050,Low,5.9
1279,7500,75.0,74000,Petrol,86,1.0,0,1300,3,1015,Low,6.2
1280,8450,78.0,73638,Petrol,86,1.0,1,1300,4,1015,Low,6.5
1281,7400,,73460,Petrol,110,1.0,0,1600,5,1070,Low,
1282,7500,80.0,73200,Petrol,110,1.0,0,1600,5,1070,Low,6.7
1283,8950,76.0,73116,Petrol,110,1.0,0,1600,5,1075,Medium,6.3
1284,8950,,73014,Petrol,110,,0,1600,5,1075,Medium,
1285,7950,77.0,72703,Petrol,110,1.0,0,1600,3,1050,Low,6.4
1286,7950,79.0,72328,Petrol,110,1.0,0,1600,5,1075,Low,6.6
1287,7950,78.0,72222,Petrol,110,1.0,0,1600,5,1070,Low,6.5
1288,8950,71.0,72128,Petrol,107,1.0,1,1600,5,1100,Medium,5.9
1289,7750,78.0,72090,Petrol,110,1.0,0,1600,5,1070,Low,6.5
1290,8250,78.0,72000,Petrol,110,1.0,0,1600,4,1035,Low,6.5
1291,7950,78.0,72000,Petrol,110,0.0,0,1600,3,1055,Low,6.5
1292,7750,77.0,71900,Petrol,86,1.0,0,1300,3,1015,Low,6.4
1293,8500,77.0,71825,Petrol,110,0.0,0,1600,5,1075,Medium,6.4
1294,6950,80.0,71740,Petrol,110,1.0,0,1600,5,1070,Low,6.7
1295,7500,80.0,71500,Petrol,110,1.0,0,1600,4,1035,Low,6.7
1296,7750,79.0,71359,Petrol,110,1.0,0,1600,3,1050,Low,6.6
1297,5950,79.0,71263,Petrol,86,,0,1300,3,1015,Low,6.6
1298,7500,78.0,71186,Petrol,110,0.0,0,1600,3,1050,Low,6.5
1299,8950,72.0,71054,Petrol,86,0.0,1,1300,3,1045,Medium,6.0
1300,7950,76.0,71000,Petrol,110,1.0,0,1600,3,1050,Low,6.3
1301,6900,80.0,70939,Petrol,110,1.0,1,1600,5,1100,Low,6.7
1302,7450,77.0,70932,Petrol,110,1.0,0,1600,3,1050,Low,6.4
1303,8500,80.0,70597,Petrol,107,1.0,1,1600,3,1080,Medium,6.7
1304,7500,73.0,70482,Petrol,110,1.0,0,1600,5,1075,Low,6.1
1305,8750,77.0,70124,Petrol,110,1.0,0,1600,3,1050,Medium,6.4
1306,7500,76.0,70039,,110,1.0,0,1600,3,1050,Low,6.3
1307,9950,80.0,69904,Petrol,110,0.0,0,1600,5,1070,Medium,6.7
1308,7950,75.0,69388,Petrol,86,0.0,0,1300,3,1010,Low,6.2
1309,9950,75.0,69320,Petrol,110,1.0,0,1600,5,1070,Medium,6.2
1310,9250,78.0,69000,Petrol,110,,0,1600,5,1075,Medium,6.5
1311,9250,73.0,68988,Petrol,86,1.0,0,1300,5,1035,Medium,6.1
1312,9950,,68945,Petrol,110,1.0,0,1600,5,1085,Medium,
1313,5950,74.0,68285,Petrol,110,1.0,0,1600,3,1050,Low,6.2
1314,7995,,68000,,110,1.0,0,1600,5,1075,Low,
1315,8950,,68000,Petrol,86,1.0,1,1300,3,1045,Medium,
1316,7450,75.0,67451,Petrol,86,1.0,0,1300,4,1000,Low,6.2
1317,8250,,67266,Petrol,86,1.0,0,1300,5,1035,Low,
1318,8500,78.0,67255,Petrol,110,0.0,0,1600,5,1085,Medium,6.5
1319,8500,70.0,67100,Petrol,110,1.0,0,1600,5,1075,Medium,5.8
1320,9400,69.0,67092,Diesel,72,,0,2000,3,1115,Medium,5.8
1321,7250,80.0,66880,Petrol,110,1.0,0,1600,3,1055,Low,6.7
1322,8950,79.0,66855,Petrol,110,1.0,0,1600,5,1075,Medium,6.6
1323,9450,80.0,66843,Petrol,110,1.0,0,1600,5,1075,Medium,6.7
1324,8500,74.0,66718,Petrol,110,1.0,0,1600,3,1050,Medium,6.2
1325,6750,80.0,66168,Petrol,86,1.0,0,1300,3,1015,Low,6.7
1326,7400,80.0,65950,Petrol,110,0.0,0,1600,5,1070,Low,6.7
1327,8950,78.0,65500,Petrol,86,1.0,0,1300,3,1015,Medium,6.5
1328,6900,80.0,65307,Petrol,110,1.0,0,1600,3,1055,Low,6.7
1329,7750,79.0,65254,Petrol,86,1.0,0,1300,3,1015,Low,6.6
1330,8950,71.0,65021,Diesel,72,,0,2000,3,1115,Medium,5.9
1331,6950,75.0,65006,Petrol,86,1.0,0,1300,3,1015,Low,6.2
1332,8495,77.0,64280,Petrol,110,0.0,0,1600,4,1035,Medium,6.4
1333,10000,75.0,64000,Petrol,107,0.0,1,1600,3,1085,Medium,6.2
1334,6999,71.0,64000,Petrol,110,,0,1600,5,1070,Low,5.9
1335,8950,80.0,64000,Petrol,110,0.0,0,1600,3,1055,Medium,6.7
1336,8500,79.0,63918,,110,,0,1600,4,1035,Medium,6.6
1337,8750,75.0,63634,Petrol,110,1.0,0,1600,4,1035,Medium,6.2
1338,7499,80.0,63500,Petrol,110,1.0,0,1600,3,1050,Low,6.7
1339,9000,,63266,Petrol,110,1.0,0,1600,4,1035,Medium,
1340,8950,77.0,62595,Petrol,110,1.0,0,1600,3,1050,Medium,6.4
1341,6950,80.0,62581,Petrol,110,0.0,0,1600,5,1075,Low,6.7
1342,8500,77.0,62285,Petrol,110,1.0,0,1600,5,1075,Medium,6.4
1343,8450,77.0,61906,Petrol,86,1.0,1,1300,5,1065,Low,6.4
1344,8950,74.0,61700,Petrol,110,0.0,0,1600,5,1070,Medium,6.2
1345,8250,77.0,61648,Petrol,110,1.0,0,1600,5,1070,Low,6.4
1346,7950,75.0,61626,Petrol,86,0.0,0,1300,5,1035,Low,6.2
1347,7450,70.0,61510,Petrol,110,0.0,0,1600,4,1035,Low,5.8
1348,9000,79.0,61165,Petrol,107,1.0,1,1600,3,1080,Medium,6.6
1349,7150,70.0,61000,Petrol,110,1.0,0,1600,4,1035,Low,5.8
1350,7750,76.0,60833,Petrol,110,1.0,0,1600,4,1035,Low,6.3
1351,5845,70.0,60600,Petrol,86,0.0,0,1300,3,1060,Low,5.8
1352,8500,72.0,60483,Petrol,110,1.0,0,1600,5,1075,Medium,6.0
1353,8250,80.0,60476,Petrol,110,,0,1600,5,1114,Low,6.7
1354,9450,79.0,60142,Petrol,110,0.0,0,1600,3,1050,Medium,6.6
1355,6750,69.0,60050,Petrol,110,1.0,0,1600,3,1050,Low,5.8
1356,8400,77.0,60000,Petrol,110,1.0,0,1600,3,1050,Low,6.4
1357,7900,76.0,60000,Petrol,110,0.0,0,1600,3,1050,Low,6.3
1358,7950,76.0,59815,Petrol,110,1.0,0,1587,3,1055,Low,6.3
1359,8750,80.0,59326,Petrol,110,,0,1600,5,1085,Medium,6.7
1360,9900,73.0,59240,Petrol,110,1.0,0,1600,3,1050,Medium,6.1
1361,6495,71.0,59164,Petrol,110,0.0,0,1600,4,1035,Low,5.9
1362,8250,70.0,59017,Petrol,107,1.0,1,1600,3,1080,Low,5.8
1363,6900,69.0,58952,Petrol,110,1.0,0,1600,3,1050,Low,5.8
1364,7500,74.0,58454,,86,1.0,0,1300,3,1015,Low,6.2
1365,7950,75.0,58341,Petrol,86,1.0,1,1300,4,1030,Low,6.2
1366,8250,80.0,58267,Petrol,110,1.0,0,1600,5,1070,Low,6.7
1367,8950,80.0,58000,Petrol,110,0.0,0,1600,3,1055,Medium,6.7
1368,9750,70.0,57829,Petrol,110,0.0,0,1600,3,1050,Medium,5.8
1369,8250,80.0,57787,Petrol,86,0.0,0,1300,3,1015,Low,6.7
1370,8900,78.0,57628,Petrol,110,0.0,0,1600,5,1075,Medium,6.5
1371,8950,75.0,57537,Petrol,86,1.0,0,1300,5,1050,Medium,6.2
1372,6750,76.0,57263,Petrol,110,1.0,0,1600,3,1050,Low,6.3
1373,7950,75.0,57144,Petrol,110,1.0,0,1600,5,1070,Low,6.2
1374,8600,69.0,57096,Petrol,86,1.0,0,1300,3,1025,Medium,5.8
1375,7750,,57000,Petrol,86,0.0,0,1300,4,1000,Low,
1376,7800,,56566,Petrol,110,1.0,0,1600,3,1050,Low,
1377,8750,73.0,56307,Petrol,110,1.0,0,1600,3,1050,Medium,6.1
1378,9500,79.0,56214,Petrol,86,0.0,0,1300,3,1015,Medium,6.6
1379,7750,,56132,Petrol,110,0.0,0,1600,4,1035,Low,
1380,9950,79.0,55425,Petrol,110,0.0,0,1600,5,1075,Medium,6.6
1381,7750,77.0,54439,Petrol,86,1.0,0,1300,3,1015,Low,6.4
1382,5950,69.0,53809,Petrol,110,1.0,0,1600,3,1050,Low,5.8
1383,10950,76.0,53133,Petrol,110,1.0,0,1600,5,1070,Medium,6.3
1384,9450,77.0,52900,Petrol,110,1.0,0,1600,4,1075,Medium,6.4
1385,8250,80.0,52700,Petrol,110,0.0,0,1600,3,1050,Low,6.7
1386,9750,69.0,52320,Petrol,110,0.0,0,1600,5,1070,Medium,5.8
1387,7450,78.0,52287,Petrol,110,0.0,0,1600,5,1114,Low,6.5
1388,8750,75.0,52000,Petrol,110,,0,1600,5,1075,Medium,6.2
1389,8750,69.0,52000,Petrol,110,1.0,0,1600,3,1050,Medium,5.8
1390,8500,73.0,52000,Petrol,110,1.0,1,1600,4,1065,Medium,6.1
1391,8950,70.0,51874,Petrol,86,0.0,0,1300,4,1000,Medium,5.8
1392,7500,79.0,49827,Petrol,86,,0,1300,5,1035,Low,6.6
1393,7250,69.0,49640,,110,1.0,0,1600,4,1035,Low,5.8
1394,7450,80.0,49580,,110,1.0,0,1600,4,1035,Low,6.7
1395,8750,76.0,49170,,86,,0,1300,3,1045,Medium,6.3
1396,9800,77.0,48838,Petrol,110,0.0,0,1600,3,1055,Medium,6.4
1397,7500,71.0,48576,Petrol,86,1.0,0,1300,3,1015,Low,5.9
1398,8950,75.0,48400,Petrol,110,1.0,0,1600,5,1075,Medium,6.2
1399,8950,74.0,48242,Petrol,86,1.0,0,1300,5,1035,Medium,6.2
1400,7450,70.0,47955,Petrol,110,1.0,0,1600,5,1070,Low,5.8
1401,8950,71.0,47633,Petrol,110,1.0,0,1600,5,1075,Medium,5.9
1402,10500,,47400,Petrol,86,1.0,0,1300,5,1040,Medium,
1403,7000,73.0,47360,,86,0.0,0,1300,3,1010,Low,6.1
1404,8500,77.0,45507,Petrol,110,1.0,0,1600,3,1050,Medium,6.4
1405,7750,76.0,45410,Petrol,86,1.0,0,1300,5,1035,Low,6.3
1406,8950,70.0,44850,Petrol,110,1.0,0,1600,3,1050,Medium,5.8
1407,8250,69.0,44826,Petrol,110,0.0,0,1600,5,1075,Low,5.8
1408,9250,,44444,Petrol,110,1.0,0,1600,3,1050,Medium,
1409,7900,75.0,43720,Petrol,110,,0,1600,5,1070,Low,6.2
1410,8500,78.0,43622,Petrol,86,1.0,0,1300,4,1000,Medium,6.5
1411,7950,76.0,43532,Petrol,110,0.0,0,1600,5,1070,Low,6.3
1412,9950,69.0,42800,Petrol,110,1.0,0,1600,3,1050,Medium,5.8
1413,8750,74.0,42317,Petrol,107,1.0,1,1600,5,1100,Medium,6.2
1414,7500,80.0,42186,Petrol,110,1.0,0,1600,3,1050,Low,6.7
1415,6950,72.0,42000,Petrol,110,,0,1600,3,1050,Low,6.0
1416,8950,,40093,Petrol,110,0.0,0,1600,5,1114,Medium,
1417,8750,79.0,39800,Petrol,107,0.0,1,1600,3,1080,Medium,6.6
1418,7750,73.0,39168,Petrol,86,,0,1300,3,1015,Low,6.1
1419,8450,75.0,38945,Petrol,110,,0,1600,3,1050,Low,6.2
1420,8150,76.0,36537,,110,0.0,1,1600,4,1075,Low,6.3
1421,8500,78.0,??,Petrol,86,0.0,1,1300,3,1045,Medium,6.5
1422,7600,,36000,,110,1.0,0,1600,3,1050,Low,
1423,7950,80.0,35821,Petrol,86,0.0,1,1300,3,1015,Low,6.7
1424,7750,73.0,34717,Petrol,86,0.0,0,1300,3,1015,Low,6.1
1425,7950,80.0,??,Petrol,86,1.0,0,1300,4,1000,Low,6.7
1426,9950,78.0,30964,Petrol,110,,1,1600,3,1080,Medium,6.5
1427,8950,,29000,Petrol,86,1.0,1,1300,3,1045,Medium,
1428,8450,72.0,??,Petrol,86,,0,1300,3,1015,Low,6.0
1429,8950,78.0,24000,Petrol,86,1.0,1,1300,5,1065,Medium,6.5
1430,8450,80.0,23000,Petrol,86,0.0,0,1300,3,1015,Low,6.7
1431,7500,,20544,Petrol,86,1.0,0,1300,3,1025,Low,
1432,10845,72.0,??,Petrol,86,0.0,0,1300,3,1015,Medium,6.0
1433,8500,,17016,Petrol,86,0.0,0,1300,3,1015,Medium,
1434,7250,70.0,??,,86,1.0,0,1300,3,1015,Low,5.8
1435,6950,76.0,1,Petrol,110,0.0,0,1600,5,1114,Low,6.3
